Country,Region,GDP_per_capita,Life_Expectancy,Infant_Mortality_Rate,Healthcare_Expenditure_Percent,Education_Expenditure_Percent,Unemployment_Rate,Population_Millions,Urban_Population_Percent,Internet_Users_Percent,Literacy_Rate,Access_to_Clean_Water_Percent,Malaria_Incidence_per_1000,HIV_Prevalence_Percent,Tuberculosis_Incidence_per_100k
South Africa,West,,70.14981374437895,25.413468952000127,,4.536371821363593,7.482105068545697,69.40551016290645,,39.387152079294445,,36.87677381773193,223.65466258518737,14.72566772854055,400.7892568207698
South Africa,South,853.8113325698014,,76.62680777838149,,4.07914500771631,19.536139852400325,115.02520425348453,,,42.711994291040355,,201.11337673867223,0.8966510967024641,163.66370300812588
Ghana,East,13116.433671563484,51.08531332137048,63.483057387411684,6.071064891256277,4.385674271317224,14.072585338356092,170.86203296294764,63.47697451764455,30.066551627086245,54.16135690708581,82.95062864168462,57.77459366203104,4.501149286643736,423.3397124088178
Kenya,East,808.4064573306134,65.82878438985055,,2.6600984414024156,,21.902250934515624,44.29803371123101,71.91262572318138,41.15876155853819,47.46138069382078,90.85059770081477,176.82648524723,9.99810961430977,366.77150016553196
Mozambique,South,,73.78508355516642,56.664051322292515,5.488205339694793,3.231997632240799,29.114146714504255,187.21444255692109,80.62894103892036,21.853354340708695,54.302642213883864,63.37866133821505,133.6418608346253,17.625923120780758,475.5530916728621
Morocco,,8169.588443394574,65.04029550365829,58.775702970403756,3.1099809879131484,4.89823818535334,9.114454644582295,139.3720924809048,21.30896018170384,58.31046384162261,61.178193064542896,91.76814953474147,208.73235012207573,10.781475424038204,234.0172560905024
Ethiopia,North,14116.481628436995,,33.26196321306206,10.082352100092221,3.611202536405644,22.42097253662855,165.53827647260587,,,91.86405312391247,,234.26173417151966,18.63247440473064,347.8864277527854
Nigeria,East,12082.356918718147,72.1051615837102,95.65585176002259,,3.7247699893835007,20.165262811695918,113.45718506285228,77.60113411363955,15.097977393367985,,55.62238214899402,3.3982314428838034,9.93403948336453,259.18465136597183
Ethiopia,Central,14970.044602733393,55.701994298723314,87.99802971845295,2.723164752579386,5.940536380847343,9.322363580395987,157.00575677769237,49.803706542156,36.17476158142944,,85.1332033559382,,10.063757386351023,333.7649137888446
Nigeria,Central,5585.321324049797,55.30112099770567,73.52178698632866,11.551152072917015,7.811223990199354,23.71995456586947,8.159077481196107,56.69839153067513,49.49844637036371,79.06933253917828,62.043876179775786,285.2057167446963,2.835062375760372,
Zimbabwe,,,,56.98364488004857,7.225765993367451,5.62182320335625,13.209212535823148,164.58418283200936,63.09676824200458,36.26300949601249,46.187672178964746,60.673663186694,146.51455448260887,16.15179676096829,134.88451089083367
Egypt,West,6327.9982473340115,60.27571174516762,52.941243326760684,4.995656779538739,2.4618768023897974,19.635029556320376,12.827077521646471,64.13932929221643,26.605247917078515,,61.87031181163884,21.174374227527302,5.315825543107719,278.5538372015214
Ethiopia,East,7458.1964944066785,70.99653257166801,72.07787737207633,2.768620752761635,2.4535016831244016,7.468169728311857,178.53310839075817,80.56312621557304,43.490271033426446,55.130438485751846,85.04102512153345,301.97301591402015,18.042443542760143,287.86289064684905
Uganda,West,9598.829216666367,72.50057808495028,63.634549552552436,7.006242680704178,7.708539325073396,18.78752171640869,198.43273571153546,,30.820140124731996,75.15093158470884,84.0762002097234,382.070064191253,18.261072296442723,414.7717317170725
Uganda,East,,,24.98184847055085,9.945155444907487,3.783744741844002,14.19390404128461,62.34315512447167,66.81023496051111,65.97206140759798,58.75290855036437,,96.06063840880567,18.89454718154592,
Tanzania,South,,55.92176397436205,61.000211901626535,9.070864772666981,2.5524019164948526,,46.012118475729764,38.6693785983348,65.35870837621432,94.87197447955626,51.66449089158412,129.40984549481516,10.644494537510255,348.70623077364985
Kenya,South,11639.964501035514,69.51313788109655,84.51228937862716,2.5022601146397374,5.594267522902289,6.709361809921049,154.24585595231795,77.18390614913233,40.14230919832573,54.49533137232278,61.9753215625434,73.52515579272598,,101.02419299865764
Nigeria,Central,6557.61834142634,56.8701508887034,56.73919020775664,2.7290183536790353,5.741892669741596,,54.34013647944938,23.199359445149504,29.67303964109551,55.35217589258483,67.23021313291208,,,374.27733079867176
Nigeria,West,6609.676533017518,70.56535796284196,24.156526204341475,6.028732826326371,,18.75294272394314,173.78466471857968,35.020255436842255,54.22794483739835,,45.4919186908198,61.93655785898198,3.054785063684079,275.13732035953166
Algeria,Central,,60.59345634121907,82.90225595072265,4.952904940479433,3.604412167145248,26.750182288973562,25.05430547070796,78.33007163514146,12.202776608984,41.35544225499775,,142.47757738455178,12.218665302451196,452.34479124777164
Sudan,West,3962.268613640384,66.68874748228676,36.10910257087795,4.323843230560478,2.09066410528685,22.22862725270633,29.56126329397486,36.65244843855807,38.486140362619075,78.31789433302583,61.62137977260748,278.80520557370517,1.1688090754145777,463.94192035874426
Kenya,Central,2101.8746404052226,52.3883828458667,40.6896667910431,4.810044989087136,7.790092216726832,25.01637011582543,195.93455324462005,34.34231887541365,30.17940365622001,79.8929514904733,51.71296064729737,224.04639320373937,10.202538626080155,74.82046577080345
Ghana,North,5642.02128579126,,33.17650827458367,10.034827432968846,3.505358274146615,28.311478569552683,136.3985851626509,28.978144054116072,65.23215310615328,86.00082175757197,,154.58502573117408,3.5194322915944345,419.2887021595154
Tanzania,North,4664.965378984185,61.294191968430724,46.4172051897198,11.29228053631854,6.056157728315285,30.866089209745663,,75.84226424704957,10.720181636360952,93.59416208511615,,168.09984072301677,4.066997056260652,66.96382569020177
Ghana,North,4796.4677466118565,64.66521157938685,80.5401204550908,6.051026945275664,6.239779219272258,14.416264901674115,68.244228583546,52.503786847420635,43.168892543100945,93.65810555361588,91.70327616413894,224.8443530492918,7.6184275505057295,215.22633156276018
Zimbabwe,North,3887.312390223694,,61.550868760314984,11.061110021324971,5.660044502476914,21.14068116091709,136.91433115651787,63.86805819852006,54.43981486399756,43.590221666155514,49.83147964326923,2.345891154864521,8.932524750971808,294.0349890294856
Zimbabwe,,,68.42184362360456,36.390501932057006,,3.8774443652818893,30.203242353175995,,35.53931496487693,39.10107925144247,,,31.403947381443942,12.651862278377651,116.64535938220735
Ghana,North,,71.56992693858072,90.22640625216327,6.764369863437916,3.6265775225843946,34.68353392895169,122.61427342397467,69.27262736572908,15.1241818097633,75.54704635115597,59.94373145757456,352.50322710520464,1.9513541595510555,385.84121565608456
Ghana,South,14821.974651172457,55.41849500226939,90.36654839612234,4.260289978159998,5.586009696216219,31.685579331312894,138.0938296098557,69.40036042253641,68.34768340167413,75.60381739052002,49.960703318416165,31.151595636516305,,53.759616877462356
Mozambique,South,6702.710439170004,52.392863888004044,89.64627400368056,8.40476042175844,7.196573801670149,16.144017878731304,117.19503876017421,,41.080625882565876,47.059245963808216,32.28535126762762,,4.061190039935472,125.86957179531657
Kenya,East,6072.736383815384,50.59096465115841,39.10369691052314,11.78981115174809,7.680402373540374,10.854995516559512,,46.694371145668384,46.85117465914068,75.76029415451093,51.00443912316212,368.01526564362103,11.692515913118967,311.35857343406406
Ghana,North,10354.885599049512,66.04928751108164,56.099147534479044,8.034930960433787,2.6354348264225456,19.68177612219766,58.804925404206635,33.62986803296306,24.19658696245044,94.03654193306863,,108.27344172069245,12.929389939093078,371.47440291678157
Uganda,North,3664.6813740434304,65.17735090221952,98.79917249127001,5.578140841135489,2.928971675586319,27.249243555081268,154.8733595280744,83.47646651598878,,90.15002132466958,65.86130418129784,148.1965748238057,11.35583050278065,462.48939621226225
Sudan,North,14274.437167278267,63.667435317851755,81.76099810479923,,7.668417552698478,,49.12312385062131,,35.74896951749931,64.15218634426678,53.17632987649776,227.5685623378865,14.896762454327,
Sudan,Central,11902.002709025504,55.798677402899386,22.173393698044784,3.2292067846538757,6.419211370008755,19.495425899410055,140.00908970011076,80.7453522465085,,42.19713853073519,59.07467915641904,352.68358785543387,7.044380262697576,352.3006716146897
South Africa,West,1796.459533527763,59.77264989763787,,10.886590802653986,7.297962948978638,30.14691263245402,,39.720060335893656,16.36962121284803,59.92614195001127,92.75866468525982,376.76223490416805,15.419578536846052,227.45351585779895
Egypt,Central,,64.86190837965432,57.114510144986625,,3.2157958048120587,15.842113372015591,126.93938314111851,70.82290934479784,,85.45146713803054,54.52765101997025,295.8252992445072,,50.577991487060636
Zimbabwe,West,13247.215459651388,62.41917147147923,92.73761646892481,,5.525515226656411,30.79384024434937,150.68026209016062,69.78081185250824,24.389197132395417,78.58245058058412,46.78474286189889,,,104.07166643102988
Nigeria,North,14198.614323225449,74.69463800537218,63.09614383621714,7.858647884535192,6.206837566504841,17.204144028551706,,64.9576173713252,,65.2639010576676,45.82535786433941,267.6616622139403,13.137991481590893,290.5495451402176
Algeria,North,7277.321913123111,53.41099381391833,59.82500064274322,8.247838627894025,6.080671312681836,14.846993170350181,16.688943667955115,,40.294687075008355,43.03058443373571,59.754699825768725,164.12148874906484,0.8579884879848672,353.80844862998885
Rwanda,Central,9394.465143555262,67.37861385118984,28.437895996530447,,4.4489101452001885,18.61969733599097,30.539879883863946,45.58109684691051,56.124827881750775,63.47921003028165,79.36880966660136,188.28039979642463,13.252887317694842,237.8517277534081
Nigeria,,,60.10796920260731,72.54240837794353,8.826172212234024,2.092369350147851,27.873408760246054,,28.496626033334223,13.716791114739275,65.79637168448359,43.389231972250755,19.659356138070816,12.562410406906249,378.8055551877756
Egypt,West,14871.94507898616,60.70499037314037,,,5.497556340825579,8.780060835919828,170.64204921401844,63.66107585086395,44.60847517829535,91.07055430917748,,,,284.8380328994805
Algeria,South,3859.2396700599293,67.9399441414544,50.43360060060499,9.139526325065898,3.5186092350776526,10.89257647616052,13.774380140907752,67.4051370310184,17.1526265704344,75.25973569701877,31.374738517712057,316.2054430134591,2.1729885555400448,83.3792880174405
Mozambique,West,14169.610724959322,67.31090378310924,82.0489480740262,10.225347943841967,,33.543344769892755,148.15949551312102,57.37893727482295,12.187663049537107,57.14091041600569,,181.5835332191439,2.2732412733043024,136.40731293557695
Kenya,,9919.876410389343,74.7813998425547,97.15813231206494,,7.745486090502904,,71.55713596026017,33.44316305367076,13.164637129733043,68.89250454478967,,120.66489665245955,18.502863066211958,427.99920045977433
Ethiopia,Central,9312.183525743458,53.20985723635313,36.30131673021513,7.525009674078891,4.3942119058546085,22.031819537931636,98.3130321343069,52.7896362085081,60.04984649250648,43.6330419302188,52.01764212533804,153.60762958598326,13.940946763903824,376.21073598099775
Kenya,East,7933.983409739374,52.60274123460416,61.866370495579304,7.201698923107512,7.03880963998656,22.379433999858136,,40.29233287699341,17.078349017683692,93.49125296073552,66.64291159395097,341.75980533027206,,
Nigeria,Central,3844.712269907501,68.10847042821852,42.971036646766045,3.428759613394117,3.131243634495507,19.688733861507345,69.73444342348986,47.78532433083479,12.709081864737517,59.80329460618993,43.323650133684204,299.5996069619828,7.4561018015236735,
Nigeria,East,3059.6564640798697,64.45967292516022,83.42835352270714,9.753461504031357,6.034762988150173,24.34235745730456,95.74070211819978,61.939207429903156,36.27399322857474,66.28270452022247,78.2297004232012,108.9261588724331,12.05341838108113,495.60014057678325
Algeria,South,3697.0500315175427,56.85401666399515,66.2074692704926,4.714093804467144,7.862041726633661,11.894801773928553,7.6680708783328155,,60.63960831652149,59.54061858303074,33.398141712469375,47.000736084949324,16.79364824926765,144.23302127747013
Algeria,West,3203.3548010916907,51.985484224724665,70.76659340402429,,2.611358605237621,21.579868033302446,20.911750400943482,,25.744502589358117,77.53814515639101,85.41527191690753,100.79928865762868,,55.300944328988905
Zimbabwe,West,11803.974866717923,52.14145623991077,83.83313276927153,4.842740929275167,2.049919653363152,16.165197657406914,55.425360271282884,,,76.42276870812762,42.882765117408425,368.3025804218935,5.114346063665173,498.8403225740994
Mozambique,East,5576.816257917586,72.35477186660296,51.677637812996394,,,24.85001778887567,,37.495502114455896,12.395351953825074,79.34272707910246,86.8358720610415,232.63553513990215,,
Zimbabwe,,1338.7188101692473,54.79668311796857,93.20720547256346,8.295576968917366,,9.236706301194484,,32.911054901021494,36.944710848092555,54.747877628655644,52.914400684533625,213.39208349791315,0.6787282285844214,350.60875363065196
Egypt,Central,14551.988137041764,58.08428905288802,62.6423093796912,2.543320348229038,,22.126322505184287,88.14767957631639,70.9201692997295,44.65678483822802,57.36176646402363,76.97443234084163,238.5574398769846,4.427282504480804,129.50704137933735
Ghana,North,13314.895331969672,,32.63638582682784,,7.487291983091353,10.558110661499711,111.8883145319643,79.10142513840451,44.25442322512869,46.888817710291434,,,19.200971431472837,
Kenya,East,13952.408106330588,58.87490764579843,75.67192945350419,5.175867952611167,4.604125836252553,13.359291893451092,39.05620124978426,44.06509206949749,29.94560153046191,76.0530484515362,,322.8428081278051,12.461336007182336,456.81574390455165
Algeria,West,14926.163428373311,51.735596068652335,83.46090803506036,2.0013469300448534,,11.561294009707497,62.70674574014014,68.83313008429485,28.93199083978813,42.18884200346089,38.23141315869434,209.31449972009992,5.602591649431376,
Morocco,East,3021.4811136825656,62.97649477270676,45.34093416540213,7.111291392372298,4.606419914039659,10.485133396064512,134.4457725962814,78.30469380868672,16.397417136195873,72.87252845379024,41.603786302718916,46.699161107518215,1.8063263407190284,351.6142892199616
Egypt,East,6245.509274088552,51.69031408980537,88.57434055990024,2.4685190852760313,6.340686907100006,,193.23403110792796,,32.007899238776105,87.83327366683986,62.04695813532215,51.62604993162518,1.0497311387208321,
Uganda,North,11494.457897709324,70.00891269555905,92.4914603812613,4.761695578208995,,,,31.88287025504968,15.96968013237788,88.99576815592985,35.3259985374795,,5.272529052920081,331.15792942342637
Mozambique,Central,10592.298961779987,55.84280204776083,42.15235899022471,9.069764874557162,5.536723936908183,32.81371345593348,178.6249425667769,82.15897229836848,,64.69707682034789,42.73871200561452,,,201.40265831787957
Nigeria,East,2731.490641927898,63.50029786511276,98.68171781721776,2.6268962162186584,5.679750109324274,,117.49183425568565,44.48396862791506,67.97645786489116,,91.34481484378094,,8.610316258801435,145.04371636457824
Zimbabwe,West,12329.580312363958,72.00197718903645,31.256922243900675,10.393384923560024,5.826129481375613,22.13781409811292,114.96431551734662,42.05064297629936,68.20446740000241,44.23330506544095,93.47182797461267,347.81646754368734,,190.93192281663582
Egypt,South,3754.3882916315797,66.27193422617985,36.1612534721992,2.038199226585831,3.4521324798852633,9.290033679971792,102.55431436551326,24.05803627305572,61.90426596252363,76.89207639936697,54.45685640647743,305.6382346315517,18.406558189909177,130.4784808285097
Rwanda,East,3745.355414928035,63.32394466378338,34.73798713904209,4.468238692019023,,16.236447301387436,18.53184675131576,51.60128751681739,46.04752896037715,85.1692681205065,90.01359136590582,,,455.86224852704726
Kenya,East,,58.10834382788439,91.51917680062964,9.409040561520715,2.5483489179906584,,22.52598608855133,27.085885016660367,52.05194183463279,53.45602800325922,65.41360391877306,14.536299326496982,,228.73409884270797
Algeria,North,,58.32504782645495,,5.162701497293067,,16.021721860912116,122.17784110352179,36.15508836028269,27.112348160824844,63.17154848983506,47.53326028179486,40.7389060569531,10.58379965170993,
Nigeria,Central,8911.250013648261,66.73717387995475,32.16834265778183,3.018923880660135,7.264820279926892,7.610516549083663,71.48692142993387,,,,75.65591687023891,291.3975735389761,18.207631897667163,251.7835284571698
Ethiopia,South,1826.5591422674456,74.85348403052919,55.22587346946792,5.6023391880042785,6.432338904359398,21.703547327845637,,72.57371102695947,37.338972966392646,88.24162572142583,72.82861742736571,79.86789521625867,16.18530107568516,
Rwanda,West,13223.182508140515,66.54597974623447,69.22384200558416,4.703932863845255,,30.353625544881044,84.28515478509709,76.90676227573327,,53.37489891453242,94.29314574206767,148.50836820215753,1.7836819455814987,384.98866421599666
Mozambique,South,4351.2006175362385,,26.677126799150663,10.427119021605549,3.490257562218801,28.87779161430507,32.93988444701501,39.660310634995525,55.46659362250948,70.28138489977503,,,14.005169601512845,487.04896034847246
Egypt,West,2377.9663586006604,68.26626275598116,,5.1334791758514315,3.2864388979589876,10.253694203910598,144.37017253289702,,26.9151013358351,50.58712328497049,73.6838676730128,290.1872673800651,11.652001687949598,247.11514551394106
Tanzania,Central,13386.847158100169,61.63014030709296,84.28828283532282,,3.6248379682218355,25.182938432374,62.20391718099692,75.72001092903642,29.082376701671194,,,45.29248930365015,18.1955319387553,
Nigeria,West,14356.946724331425,51.50355856501963,,10.918721448107348,3.4853586216793184,11.615127903069414,107.46670993439916,69.70231177501678,65.4785074677182,90.11162757655767,37.386992515286764,162.54656211098458,2.888387628580796,304.6383831018288
Kenya,North,13000.850450349035,64.05742039694775,97.37012922073363,6.338174195765295,2.375157774457074,11.546226036565166,141.07739317350814,29.5351824109868,13.373457691058334,85.127912732766,,194.02916365707816,10.913704207490804,120.75604929240507
South Africa,North,12237.983083510731,73.9406321126345,53.420878342007974,,4.753643099580922,,,,39.13805790480042,,94.96494426887875,216.33082558861588,17.6495225234819,360.7802339366037
Morocco,North,10001.008719265816,54.38257355894149,98.72882552291982,5.7731805396319285,6.396400848716991,12.490068582206906,159.47728298632683,81.42656419773698,64.76804802447171,42.68214753472272,82.14779031458605,327.34425655808667,8.495463841463987,281.04552370661906
Angola,North,8487.43187383252,,73.43359990429016,11.640784164901081,5.640390348304619,12.897420395540335,136.8904082351812,64.36513111986521,46.62178046908942,86.40508359906417,81.13699595768014,68.67127801728677,9.898900895790907,
Rwanda,South,1761.308018715447,55.02334221647641,70.77370186031531,2.8928952452557293,6.037230011588479,5.019601722838987,137.528470567053,41.555095192009205,42.784424452727926,64.09242417479611,63.13219489373168,323.1325807306489,1.8739832145056867,450.35933565724923
Ghana,Central,6422.5715895251315,63.39569211182703,33.2763916236628,8.870192665032427,,31.12007102376553,189.45530558625688,52.537655633004036,24.984650753761315,,49.5043603888536,,5.9238009887537615,248.19555679522074
Angola,,5903.983496678553,52.41691124116799,90.55422066437151,6.938140404569287,,28.77784439627404,62.685699011824525,,30.596529343866898,70.05619985639571,39.832178490073936,222.34832567958372,,455.52993044781005
Kenya,West,4266.42986452473,61.259273406454625,54.19917503364921,5.876488054556471,7.030951003058149,23.81986805272034,5.216858368256545,53.18707656735273,,45.02442834979557,48.503858025020136,279.81114816102877,,387.8010564267447
Uganda,North,10989.591648484482,68.90408322238116,32.97867246259835,8.32711878748601,6.8305419109739764,27.50797291816527,58.03113908264874,27.79694121251304,43.553087906107486,81.61556021438193,54.43812942539404,164.80709558066255,6.0120135305526015,269.87221664509315
Zimbabwe,North,7690.198158642177,58.689288105974555,21.00860159806072,9.038570916343312,6.937902830250605,9.561457022734754,47.48881902721508,40.28416290238134,,,,55.35903438724983,9.486940337758213,
Uganda,East,,66.62279311218045,64.7804546910706,2.043632696503091,7.596263048796568,18.749707837627263,134.05774409722963,72.15574198598611,,50.26245532802422,65.07801627870491,266.3060961061469,13.590436259503456,196.51150963355514
South Africa,Central,3692.6564282722643,69.88624901974323,62.19196976981411,3.6695308874719874,5.265523796682186,15.536581620463426,128.57376195427815,75.99217299620864,10.961689387307388,50.352770987297504,35.036435726106376,209.8689226742489,3.662575761953609,
Rwanda,South,,73.17944548698631,77.54828978953269,9.130460506343187,3.2016921072057554,7.813295787710494,120.72496962742115,28.924502126512067,67.82111132122294,,,255.7499202171102,9.985626549266552,350.3080233726782
Ghana,West,,55.866052046386336,91.22064424142417,8.663854135782064,5.700701647115247,19.583914556447723,8.167471425843472,81.9051389059171,32.619170037210495,,36.65159166971411,135.199512411396,14.901511269780197,69.73108362348346
Tanzania,East,,59.9828978952327,26.352526771442363,11.660475051286772,6.457288962007634,32.62218951027906,147.11172061787624,41.373470160159606,46.19278372597026,72.32891471544266,56.68241639032966,362.7466309359344,17.403676654027787,196.97985758660394
South Africa,,,53.81040033326043,78.51971922722899,9.61037790250783,6.427504360124153,,68.08843043467084,63.050393017496795,14.7829043912371,86.21914976736795,90.6575396081862,,12.71205585591732,
Rwanda,West,7468.505371236396,74.81208755395937,34.99295552780658,11.50772707731338,5.128694145001281,13.743827404813816,134.68591785629306,,50.98685714338279,40.962401769306375,71.4311612785994,34.16099371634953,13.546543548680484,75.34997500965791
Sudan,South,9089.912877563005,73.17502419810738,88.65416425257311,9.02540501534807,2.410752316001468,11.226228086171105,113.5327935579199,72.77650525146242,65.95400252235765,42.69525547342005,82.11868349190848,179.92159628177146,,60.74788609361424
Angola,East,12457.874005914662,63.498928257013986,85.52508110893248,4.980522086394432,4.226677630580767,12.14439960997089,71.8325304584419,81.47373064468546,44.53991517984518,71.50236521778201,60.31434864279565,302.5424218974537,18.94264169630377,
South Africa,East,5543.2335145818,71.05083235941053,63.26350039884355,3.0536492225085645,,32.25303655638126,31.24237208530101,40.33977062187347,17.566919342524635,85.07226269623288,53.50829540767778,317.6538246929089,,199.71058086170152
Angola,Central,10331.234212106421,63.02394943180106,76.81942388986492,,5.506693458544556,19.042071627028704,23.411685043793785,75.80291954585104,44.903291648408604,,37.04602422658048,197.8388211055035,15.606122275045067,247.23437361492466
Nigeria,South,8703.11347793897,65.589642200069,45.14800905469987,8.441492214759158,5.229991659534281,18.988982388194565,,28.559648723353458,55.980832786279144,59.22879193442472,,357.8990283325204,,
Uganda,East,4371.909917456609,52.22811080290042,57.69343191462517,,3.613121086293161,27.817269273658468,184.0875207059038,65.82765891298354,34.38499219444112,72.79905736232269,80.90540188681368,107.06737487771902,18.705066302174405,124.12298612434141
Nigeria,South,13240.13480214979,,85.73095181683773,5.600504659009784,4.210693519499474,9.634766120147773,131.7086691190384,68.22855241840908,62.790264876488074,55.08170890182809,40.927676343852134,164.23947889530663,14.53921101770485,360.114510641152
Morocco,West,12062.677313300457,53.19283709088087,56.741215773857114,11.567998154842861,7.372076534919016,19.617960623001522,25.16965239779426,64.05201067808582,48.92097720144187,41.46346013427263,,359.438764227588,,281.55700232051026
Sudan,North,10047.55160254717,70.6516907563132,48.623861226035345,,5.9987782851610145,17.899556423631793,,36.400457848784946,63.95493509735215,80.43756849558778,61.67936251488092,358.50268658863155,4.771653874667725,140.06939506221508
Ghana,East,12833.435071866508,69.55070219175965,59.53699578002399,6.327291360197046,6.724322160513998,22.907320716399685,,76.74780455598821,,74.41074521177993,70.63095092462436,274.28510752987233,9.139279544385635,
Tanzania,Central,13075.765913917134,67.7186174435744,86.25994019497747,6.57699605159294,4.726072538405931,34.98673109751316,157.0650723819633,30.975800119075675,,71.94157994806125,91.50214810943197,343.5922188488881,12.547357294491086,316.3135584484967
Mozambique,West,10771.263162368004,50.90400951311905,46.81664378966982,4.0888272400516374,5.7814833167369475,28.083466822461414,28.052631346762276,23.486261448854005,28.581502666311348,80.79262709455027,,35.50930678249307,15.514485555028719,82.50320672261503
Angola,,,57.578208898633214,33.900927450859506,5.687071708647952,,16.935971090522816,,66.6352243897743,22.107696895147413,,,345.9979904831105,2.5272078302915966,116.3538541697808
Tanzania,West,10613.336194204612,56.57781424777107,,5.698132559871766,6.232764981700917,29.82659156822141,143.86672394671797,50.90592149012769,64.52958986301174,,33.270990640753155,128.2479626200907,19.266123670863305,82.96052184832556
Angola,East,,59.003410186787974,86.07825701664655,,4.565608002220024,10.121250899374406,74.5362543173101,75.19137129731394,55.62400403724896,59.386457581884315,34.08898594117156,71.33260497128653,17.85930307581384,415.5427997213535
Kenya,South,,52.19106866909596,28.050998281882666,9.675676285179183,4.655273088888474,5.913910589268804,54.62385966556075,44.92081416878683,50.583902134600365,46.93605779232438,,95.74793453681853,5.771797514663895,388.5841549454042
